Kidid,Sex,Treatment,Date,pen,week,bwtkg,Breed,weight,adg,Mentation,bodyposture,resp,bellyfill,fecal,rectal_temp,temp,RespYN,DiaYN,FeverYN,fever2yn,Total_HS,SickYN,sickhsyn,composite,ExYN10,trt0yn10,DIADis,TRT,TRT2
502708,B,Con,6/30/2021,A3,3,3.7,S,7.6,0.2,0,0,1,0,1,0,102.6,0,0,0,0,2,0,0,0,1,0,10,CON14,FOUR
502708,B,Con,7/7/2021,A3,4,3.7,S,7.6,0,0,0,0,0,1,1,103.6,0,0,1,0,2,0,0,0,1,0,10,CON14,FOUR
502709,D,Trt,6/23/2021,A3,2,3.1,S,6.8,0.085714286,0,0,0,0,1,1,103.6,0,0,1,0,2,0,0,0,0,0,10,TRT14,FOUR
502710,D,Con,6/8/2021,A4,0,3.5,S,4.8,0.144444444,0,0,1,0,1,0,102.9,0,0,0,0,2,0,0,0,0,1,10,CON14,FOUR
502710,D,Con,6/23/2021,A4,2,3.5,N,6.4,0.142857143,0,0,1,0,1,0,103.2,0,0,0,0,2,0,0,0,0,1,10,CON14,FOUR
502711,D,Trt,6/23/2021,A3,2,2.8,S,8,0.228571429,0,0,1,0,1,0,103.4,0,0,0,0,2,0,0,0,0,0,10,TRT14,FOUR
502715,D,Trt,6/30/2021,A3,3,4.6,S,8.2,0.085714286,0,0,1,0,0,1,104.9,0,0,1,0,2,0,0,0,0,0,10,TRT14,FOUR
502716,D,Con,6/8/2021,A3,0,3.5,N,4.4,0.1,0,0,1,0,0,1,104.1,0,0,1,0,2,0,0,0,0,0,10,CON14,FOUR
502716,D,Con,6/15/2021,A3,1,3.5,N,7.4,0.428571429,0,0,1,0,1,0,103.3,0,0,0,0,2,0,0,0,0,0,10,CON14,FOUR
502716,D,Con,6/23/2021,A3,2,3.5,S,8.2,0.114285714,0,0,1,0,1,0,102.5,0,0,0,0,2,0,0,0,0,0,10,CON14,FOUR
502717,D,Trt,6/8/2021,A3,0,3.5,S,4.6,0.122222222,0,0,1,0,0,1,103.6,0,0,1,0,2,0,0,0,0,0,9,TRT14,FOUR
502718,D,Con,6/8/2021,A3,0,3.5,S,4,0.055555556,0,0,1,0,0,1,103.7,0,0,1,0,2,0,0,0,0,0,9,CON14,FOUR
502718,D,Con,6/15/2021,A3,1,3.5,S,6.6,0.371428571,0,0,1,0,1,0,102.8,0,0,0,0,2,0,0,0,0,0,9,CON14,FOUR
502718,D,Con,7/14/2021,A3,5,3.5,L,11.6,0.057142857,0,0,1,0,0,1,103.7,0,0,1,0,2,0,0,0,0,0,9,CON14,FOUR
502719,D,Trt,6/8/2021,A3,0,3.9,S,4.8,0.1,0,0,1,0,0,1,104.1,0,0,1,0,2,0,0,0,0,0,9,TRT14,FOUR
502720,D,Con,6/30/2021,A2,3,3.6,N,7.8,0.057142857,0,0,1,0,1,0,103.5,0,0,0,0,2,0,0,0,0,0,9,CON14,FOUR
502721,D,Trt,6/23/2021,A3,2,3.2,A,8.4,0.257142857,0,0,1,0,1,0,102.7,0,0,0,0,2,0,0,0,0,1,9,TRT14,FOUR
502721,D,Trt,7/21/2021,A3,6,3.2,A,12.8,0.4,0,0,1,0,1,0,102.4,0,0,0,0,2,0,0,0,0,1,9,TRT14,FOUR
502722,D,Con,6/15/2021,A3,1,3.5,S,6.8,0.285714286,0,0,1,0,1,0,103.2,0,0,0,0,2,0,0,0,0,0,9,CON14,FOUR
502722,D,Con,7/7/2021,A3,4,3.5,N,8.4,0.085714286,0,0,1,0,1,0,102.4,0,0,0,0,2,0,0,0,0,0,9,CON14,FOUR
502722,D,Con,7/14/2021,A3,5,3.5,N,9.4,0.142857143,0,0,0,0,1,1,104.4,0,0,1,0,2,0,0,0,0,0,9,CON14,FOUR
502722,D,Con,7/21/2021,A3,6,3.5,N,12.8,0.485714286,0,0,1,0,1,0,101.8,0,0,0,0,2,0,0,0,0,0,9,CON14,FOUR
502723,D,Trt,6/8/2021,A3,0,3.9,S,4.2,0.033333333,0,0,1,0,0,1,104.4,0,0,1,0,2,0,0,0,0,0,9,TRT14,FOUR
502723,D,Trt,6/15/2021,A3,1,3.9,S,7,0.4,0,0,1,0,1,0,103.3,0,0,0,0,2,0,0,0,0,0,9,TRT14,FOUR
502723,D,Trt,6/23/2021,A3,2,3.9,A,7.4,0.057142857,0,0,0,0,1,1,103.6,0,0,1,0,2,0,0,0,0,0,9,TRT14,FOUR
502726,D,Con,6/8/2021,A3,0,3.2,A,3.8,0.066666667,0,0,1,0,0,1,103.7,0,0,1,0,2,0,0,0,0,1,9,CON14,FOUR
502728,D,Con,6/15/2021,A2,1,3.2,A,3.8,0.028571429,0,0,1,0,1,0,102.7,0,0,0,0,2,0,0,0,0,0,9,CON14,FOUR
502729,D,Trt,6/15/2021,A2,1,2.4,S,3.4,0.085714286,0,0,1,0,1,0,102.6,0,0,0,0,2,0,0,0,0,0,9,TRT14,FOUR
502729,D,Trt,7/14/2021,A2,5,2.4,S,6.6,0.2,0,0,1,0,1,0,102.8,0,0,0,0,2,0,0,0,0,0,9,TRT14,FOUR
502730,D,Con,6/8/2021,A3,0,3.7,A,4.4,0.077777778,0,0,1,0,0,1,103.8,0,0,1,0,2,0,0,0,0,0,8,CON14,FOUR
502731,D,Trt,7/21/2021,A1,5,3.5,T,12.4,0.142857143,0,0,1,0,1,0,102.2,0,0,0,0,2,0,0,0,1,1,14,TRT14,FOUR
502732,D,Con,6/8/2021,A2,0,2.3,A,3.8,0.166666667,0,0,1,0,1,0,102.9,0,0,0,0,2,0,0,0,0,0,8,CON14,FOUR
502732,D,Con,6/15/2021,A2,1,2.3,A,3.6,-0.028571429,0,0,1,0,1,0,103.1,0,0,0,0,2,0,0,0,0,0,8,CON14,FOUR
502732,D,Con,7/14/2021,A2,5,2.3,A,8.8,0.314285714,0,0,1,0,1,0,103.2,0,0,0,0,2,0,0,0,0,0,8,CON14,FOUR
502733,D,Trt,6/15/2021,A3,1,5.1,L,7.8,0.371428571,0,0,1,0,1,0,102.6,0,0,0,0,2,0,0,0,0,0,8,TRT14,FOUR
502733,D,Trt,6/23/2021,A3,2,5.1,A,7.8,0,0,0,0,0,1,1,100.5,0,0,1,0,2,0,0,0,0,0,8,TRT14,FOUR
502733,D,Trt,7/21/2021,A3,6,5.1,A,11.2,0.142857143,0,1,1,0,0,0,102.4,0,0,0,0,2,0,0,0,0,0,8,TRT14,FOUR
502734,B,Con,7/21/2021,A3,6,3.4,S,10.2,0.257142857,0,0,1,0,1,0,102.4,0,0,0,0,2,0,0,0,0,1,7,CON7,SEV
502735,D,Trt,6/8/2021,A2,0,3.4,S,3.2,-0.022222222,0,0,1,1,0,0,102.3,0,0,0,0,2,0,0,0,0,0,7,TRT7,SEV
502735,D,Trt,6/15/2021,A2,1,3.4,S,4.2,0.142857143,0,0,1,0,1,0,102.8,0,0,0,0,2,0,0,0,0,0,7,TRT7,SEV
502735,D,Trt,6/30/2021,A2,3,3.4,S,7.8,0.4,0,0,1,0,1,0,103.5,0,0,0,0,2,0,0,0,0,0,7,TRT7,SEV
502735,D,Trt,7/7/2021,A2,4,3.4,S,6.2,-0.228571429,0,0,1,0,1,0,102.3,0,0,0,0,2,0,0,0,0,0,7,TRT7,SEV
502735,D,Trt,7/21/2021,A2,6,3.4,S,9.8,0.257142857,0,0,1,0,1,0,101.6,0,0,0,0,2,0,0,0,0,0,7,TRT7,SEV
502736,B,Con,7/14/2021,A3,5,3.7,S,9.4,0.142857143,0,0,1,0,0,1,103.8,0,0,1,0,2,0,0,0,0,1,7,CON7,SEV
502736,B,Con,7/21/2021,A3,6,3.7,S,11.2,0.257142857,0,0,1,0,1,0,102.1,0,0,0,0,2,0,0,0,0,1,7,CON7,SEV
502737,D,Trt,6/15/2021,A2,1,3.4,S,4.8,0.142857143,0,0,1,0,1,0,102.8,0,0,0,0,2,0,0,0,0,0,7,TRT7,SEV
502739,D,Trt,6/8/2021,A2,0,3.8,N,4,0.022222222,0,0,1,0,1,0,102.9,0,0,0,0,2,0,0,0,0,0,7,TRT7,SEV
502739,D,Trt,7/14/2021,A2,5,3.8,N,11.4,0.571428571,0,0,1,0,1,0,103.1,0,0,0,0,2,0,0,0,0,0,7,TRT7,SEV
502740,D,Con,7/7/2021,A1,3,2.5,N,9.2,0.371428571,0,0,1,0,1,0,102.9,0,0,0,0,2,0,0,0,0,1,13,CON14,FOUR
502740,D,Con,7/14/2021,A1,4,2.5,N,9.2,0,0,0,1,0,1,0,103.5,0,0,0,0,2,0,0,0,0,1,13,CON14,FOUR
502744,D,Con,7/14/2021,A2,5,4.7,S,11.8,0.285714286,0,0,1,0,1,0,103.2,0,0,0,0,2,0,0,0,0,0,7,CON7,SEV
502745,D,Trt,6/15/2021,A2,1,3.4,S,4.8,0.114285714,0,0,1,0,1,0,103.3,0,0,0,0,2,0,0,0,0,0,7,TRT7,SEV
502745,D,Trt,7/7/2021,A2,4,3.4,S,7.2,0,0,0,1,0,1,0,103.4,0,0,0,0,2,0,0,0,0,0,7,TRT7,SEV
502746,D,Con,6/23/2021,A1,1,4.3,N,6.8,0.171428571,0,0,1,0,0,1,103.6,0,0,1,0,2,0,0,0,0,1,13,CON14,FOUR
502746,D,Con,6/30/2021,A1,2,4.3,N,8.2,0.2,0,0,0,0,1,1,103.7,0,0,1,0,2,0,0,0,0,1,13,CON14,FOUR
502746,D,Con,7/14/2021,A1,4,4.3,N,11,0.085714286,0,0,1,0,0,1,103.7,0,0,1,0,2,0,0,0,0,1,13,CON14,FOUR
502747,D,Trt,7/7/2021,A2,4,3,N,5.8,-0.2,0,0,1,1,0,0,103,0,0,0,0,2,0,0,0,0,0,7,TRT7,SEV
502747,D,Trt,7/21/2021,A2,6,3,N,10.6,0.257142857,0,0,1,0,0,1,103.8,0,0,1,0,2,0,0,0,0,0,7,TRT7,SEV
502748,D,Con,6/15/2021,A2,1,3.2,S,4.6,0.085714286,0,0,1,0,1,0,103.4,0,0,0,0,2,0,0,0,1,0,6,CON7,SEV
502748,D,Con,6/23/2021,A2,2,3.2,S,6,0.2,0,0,1,0,0,1,105,0,0,1,0,2,0,0,0,1,0,6,CON7,SEV
502748,D,Con,7/14/2021,A2,5,3.2,S,9.4,0.171428571,0,0,1,0,1,0,103,0,0,0,0,2,0,0,0,1,0,6,CON7,SEV
502748,D,Con,7/21/2021,A2,6,3.2,S,11.8,0.342857143,0,0,1,0,1,0,103.1,0,0,0,0,2,0,0,0,1,0,6,CON7,SEV
502749,D,Trt,7/7/2021,A2,4,3.9,S,7.6,0.085714286,0,0,1,0,1,0,102.6,0,0,0,0,2,0,0,0,0,0,6,TRT7,SEV
502749,D,Trt,7/14/2021,A2,5,3.9,S,9,0.2,0,0,1,0,0,1,103.9,0,0,1,0,2,0,0,0,0,0,6,TRT7,SEV
502751,D,Trt,6/15/2021,A2,1,3.9,S,4.2,0.114285714,0,0,1,0,0,1,103.8,0,0,1,0,2,0,0,0,0,0,6,TRT7,SEV
502751,D,Trt,7/14/2021,A2,5,3.9,S,10.6,0.2,0,0,1,0,1,0,103,0,0,0,0,2,0,0,0,0,0,6,TRT7,SEV
502751,D,Trt,7/21/2021,A2,6,3.9,S,12.6,0.285714286,0,0,1,0,0,1,101.4,0,0,1,0,2,0,0,0,0,0,6,TRT7,SEV
502753,D,Trt,6/15/2021,A2,1,3.2,N,3.6,-0.028571429,0,0,1,0,0,1,103.8,0,0,1,0,2,0,0,0,0,0,6,TRT7,SEV
502753,D,Trt,6/30/2021,A2,3,3.2,N,5.8,-0.028571429,0,0,1,0,1,0,102.5,0,0,0,0,2,0,0,0,0,0,6,TRT7,SEV
502753,D,Trt,7/14/2021,A2,5,3.2,N,9,0.485714286,0,0,1,0,1,0,103.5,0,0,0,0,2,0,0,0,0,0,6,TRT7,SEV
502754,D,Con,7/7/2021,A2,4,4.7,S,8.6,-0.085714286,0,0,1,0,1,0,102.8,0,0,0,0,2,0,0,0,0,0,6,CON7,SEV
502755,D,Trt,6/30/2021,A2,3,3.8,S,7.8,0.285714286,0,0,1,0,1,0,103.3,0,0,0,0,2,0,0,0,0,0,6,TRT7,SEV
502755,D,Trt,7/21/2021,A2,6,3.8,S,14.2,0.4,0,0,1,0,1,0,102.9,0,0,0,0,2,0,0,0,0,0,6,TRT7,SEV
502756,D,Con,7/7/2021,A2,4,4.5,S,9.4,-0.085714286,0,0,1,0,1,0,103.2,0,0,0,0,2,0,0,0,0,0,6,CON7,SEV
502757,D,Trt,6/23/2021,A2,2,4.4,S,7.2,0.257142857,0,0,0,0,1,1,103.8,0,0,1,0,2,0,0,0,0,0,6,TRT7,SEV
502759,D,Trt,7/7/2021,A2,4,4.3,S,6.2,-0.2,0,0,1,0,1,0,102.6,0,0,0,0,2,0,0,0,0,0,6,TRT7,SEV
502759,D,Trt,7/21/2021,A2,6,4.3,S,9.4,0.114285714,0,0,1,0,0,1,103.8,0,0,1,0,2,0,0,0,0,0,6,TRT7,SEV
502760,D,Con,6/15/2021,A2,1,3.5,S,4.8,0.085714286,0,0,1,0,1,0,103.1,0,0,0,0,2,0,0,0,0,0,6,CON7,SEV
502761,D,Trt,6/15/2021,A1,0,3.4,S,5.6,0.244444444,0,0,1,0,1,0,102.7,0,0,0,0,2,0,0,0,0,0,12,TRT14,FOUR
502761,D,Trt,7/14/2021,A1,4,3.4,S,9,0.028571429,0,0,1,0,1,0,103.2,0,0,0,0,2,0,0,0,0,0,12,TRT14,FOUR
502762,D,Con,6/30/2021,A2,3,3.2,S,6.4,0.228571429,0,0,1,0,1,0,103.1,0,0,0,0,2,0,0,0,1,0,6,CON7,SEV
502762,D,Con,7/7/2021,A2,4,3.2,S,5.8,-0.085714286,0,0,1,0,1,0,102.8,0,0,0,0,2,0,0,0,1,0,6,CON7,SEV
502762,D,Con,7/14/2021,A2,5,3.2,S,8.6,0.4,0,0,1,0,1,0,103.4,0,0,0,0,2,0,0,0,1,0,6,CON7,SEV
502762,D,Con,7/21/2021,A2,6,3.2,S,8.8,0.028571429,0,0,1,0,1,0,103.1,0,0,0,0,2,0,0,0,1,0,6,CON7,SEV
502763,D,Trt,6/30/2021,A2,3,3.2,N,7.6,0.285714286,0,0,1,0,0,1,104.6,0,0,1,0,2,0,0,0,0,0,6,TRT7,SEV
502763,D,Trt,7/14/2021,A2,5,3.2,N,8.8,0.371428571,0,0,1,0,1,0,103.3,0,0,0,0,2,0,0,0,0,0,6,TRT7,SEV
502764,D,Con,6/15/2021,A2,1,2.4,A,3.4,0.085714286,0,0,1,0,1,0,103.2,0,0,0,0,2,0,0,0,0,0,5,CON7,SEV
502766,D,Con,6/8/2021,A2,0,2.9,S,3.6,0.077777778,0,0,1,0,0,1,103.8,0,0,1,0,2,0,0,0,0,0,5,CON7,SEV
502766,D,Con,7/7/2021,A2,4,2.9,S,7,-0.057142857,0,0,1,0,1,0,103.1,0,0,0,0,2,0,0,0,0,0,5,CON7,SEV
502766,D,Con,7/21/2021,A2,6,2.9,S,11.2,0.342857143,0,0,1,0,1,0,103,0,0,0,0,2,0,0,0,0,0,5,CON7,SEV
502767,D,Trt,6/15/2021,A2,1,3.9,S,5,0.028571429,0,1,0,0,0,1,104,0,0,1,0,2,0,0,0,0,0,5,TRT7,SEV
502767,D,Trt,6/23/2021,A2,2,3.9,S,5.4,0.057142857,0,0,0,1,1,0,103.2,0,0,0,0,2,0,0,0,0,0,5,TRT7,SEV
502767,D,Trt,7/14/2021,A2,5,3.9,S,7.8,0.171428571,0,0,1,1,0,0,103.3,0,0,0,0,2,0,0,0,0,0,5,TRT7,SEV
502768,D,Con,6/30/2021,A2,3,3.1,N,6.8,-0.057142857,0,0,1,0,1,0,103.2,0,0,0,0,2,0,0,0,0,0,5,CON7,SEV
502768,D,Con,7/7/2021,A2,4,3.1,N,6.8,0,0,0,1,0,1,0,102.1,0,0,0,0,2,0,0,0,0,0,5,CON7,SEV
502769,D,Trt,6/15/2021,A2,1,4.5,S,4.6,-0.057142857,0,0,1,0,1,0,103.5,0,0,0,0,2,0,0,0,0,0,5,TRT7,SEV
502769,D,Trt,6/30/2021,A2,3,4.5,S,7.2,0.085714286,0,0,1,0,1,0,103.4,0,0,0,0,2,0,0,0,0,0,5,TRT7,SEV
502771,D,Trt,6/8/2021,A2,0,2.6,S,2.8,0.022222222,0,0,1,1,0,0,103.2,0,0,0,0,2,0,0,0,0,0,5,TRT7,SEV
502771,D,Trt,7/14/2021,A2,5,2.6,S,10.2,0.514285714,0,0,1,0,1,0,102.3,0,0,0,0,2,0,0,0,0,0,5,TRT7,SEV
502772,D,Con,6/8/2021,A2,0,2.5,S,3,0.055555556,0,0,1,0,0,1,103.6,0,0,1,0,2,0,0,0,0,1,5,CON7,SEV
502773,D,Trt,7/7/2021,A1,3,2.8,S,7.2,0.342857143,0,0,1,0,0,1,103.8,0,0,1,0,2,0,0,0,0,1,11,TRT14,FOUR
502774,D,Con,7/7/2021,A1,3,3.2,S,8.6,0.342857143,0,0,1,0,1,0,103.2,0,0,0,0,2,0,0,0,0,1,10,CON14,FOUR
502775,D,Trt,6/15/2021,A2,1,4,S,4.6,0.057142857,0,0,1,0,1,0,103,0,0,0,0,2,0,0,0,0,0,4,TRT7,SEV
502776,D,Con,6/15/2021,A2,1,3.9,S,4.4,0.028571429,0,0,1,0,0,1,103.6,0,0,1,0,2,0,0,0,0,0,4,CON7,SEV
502777,D,Trt,7/7/2021,A1,3,3.6,S,8.6,0.371428571,0,0,1,0,1,0,103.3,0,0,0,0,2,0,0,0,0,1,9,TRT14,FOUR
502777,D,Trt,7/21/2021,A1,5,3.6,S,11.8,0.4,0,0,0,0,1,1,103.6,0,0,1,0,2,0,0,0,0,1,9,TRT14,FOUR
502777,D,Trt,7/28/2021,A1,6,3.6,S,12.2,0.057142857,0,0,1,0,1,0,102.7,0,0,0,0,2,0,0,0,0,1,9,TRT14,FOUR
502778,D,Con,6/30/2021,A1,2,2.9,S,4.8,-0.114285714,0,0,1,0,1,0,102.7,0,0,0,0,2,0,0,0,0,1,9,CON14,FOUR
502778,D,Con,7/7/2021,A1,3,2.9,S,6.6,0.257142857,0,0,1,0,1,0,103,0,0,0,0,2,0,0,0,0,1,9,CON14,FOUR
502778,D,Con,7/21/2021,A1,5,2.9,S,8,0.142857143,0,0,1,0,0,1,104.7,0,0,1,0,2,0,0,0,0,1,9,CON14,FOUR
502779,D,Trt,6/15/2021,A1,0,3.1,S,3.8,0.077777778,0,0,1,0,1,0,103.1,0,0,0,0,2,0,0,0,0,0,9,TRT14,FOUR
502779,D,Trt,6/23/2021,A1,1,3.1,S,4.8,0.142857143,0,0,1,0,1,0,102.7,0,0,0,0,2,0,0,0,0,0,9,TRT14,FOUR
502779,D,Trt,7/21/2021,A1,5,3.1,S,7.2,0.057142857,0,0,1,0,1,0,102.5,0,0,0,0,2,0,0,0,0,0,9,TRT14,FOUR
502780,D,Con,7/28/2021,A1,6,2.9,S,9.6,0.085714286,0,0,1,0,0,1,104.1,0,0,1,0,2,0,0,0,0,0,8,CON14,FOUR
502781,D,Trt,6/30/2021,A1,2,2.7,A,6,0.028571429,0,0,1,0,0,1,103.8,0,0,1,0,2,0,0,0,0,0,8,TRT14,FOUR
502781,D,Trt,7/14/2021,A1,4,2.7,A,7.8,-0.057142857,0,0,1,0,0,1,103.6,0,0,1,0,2,0,0,0,0,0,8,TRT14,FOUR
502783,D,Trt,6/23/2021,A1,1,2.6,A,5.4,0.2,0,0,1,0,1,0,103.5,0,0,0,0,2,0,0,0,0,0,8,TRT14,FOUR
502783,D,Trt,6/30/2021,A1,2,2.6,A,5.8,0.057142857,0,0,1,0,1,0,103.1,0,0,0,0,2,0,0,0,0,0,8,TRT14,FOUR
502783,D,Trt,7/7/2021,A1,3,2.6,A,8.6,0.4,0,0,1,1,1,0,102.3,0,0,0,0,2,0,0,0,0,0,8,TRT14,FOUR
502783,D,Trt,7/14/2021,A1,4,2.6,A,8.4,-0.028571429,0,0,1,0,1,0,102.3,0,0,0,0,2,0,0,0,0,0,8,TRT14,FOUR
502784,D,Con,6/15/2021,A1,0,2.9,N,4.4,0.166666667,0,0,1,0,0,1,104.2,0,0,1,0,2,0,0,0,0,0,8,CON14,FOUR
502784,D,Con,6/30/2021,A1,2,2.9,N,7,0.114285714,0,0,1,0,0,1,104,0,0,1,0,2,0,0,0,0,0,8,CON14,FOUR
502784,D,Con,7/28/2021,A1,6,2.9,N,12.6,0.228571429,0,0,1,0,0,1,103.7,0,0,1,0,2,0,0,0,0,0,8,CON14,FOUR
502785,D,Trt,7/7/2021,A1,3,3.3,S,8.4,0.257142857,0,0,1,0,0,1,103.7,0,0,1,0,2,0,0,0,0,1,8,TRT14,FOUR
502785,D,Trt,7/28/2021,A1,6,3.3,S,10.6,0.085714286,0,0,1,0,0,1,103.7,0,0,1,0,2,0,0,0,0,1,8,TRT14,FOUR
502787,D,Trt,6/30/2021,A1,2,3,N,5.6,0.028571429,0,0,1,0,1,0,103.5,0,0,0,0,2,0,0,0,0,1,7,TRT7,SEV
502787,D,Trt,7/14/2021,A1,4,3,N,8,-0.028571429,0,0,0,0,1,1,103.6,0,0,1,0,2,0,0,0,0,1,7,TRT7,SEV
502788,D,Con,6/8/2021,A2,0,,S,3.2,0.355555556,0,0,1,0,1,0,103.3,0,0,0,0,2,0,0,0,0,0,1,CON7,SEV
502789,D,Trt,6/23/2021,A1,1,3.5,S,4.8,0.114285714,0,0,1,0,1,0,102.8,0,0,0,0,2,0,0,0,0,1,7,TRT7,SEV
502790,D,Con,7/7/2021,A1,3,3.7,S,9.8,0.371428571,0,0,1,1,1,0,103.1,0,0,0,0,2,0,0,0,0,0,7,CON7,SEV
502791,D,Trt,6/30/2021,A1,2,4,N,6.6,-0.057142857,0,0,0,0,1,1,104.1,0,0,1,0,2,0,0,0,0,0,7,TRT7,SEV
502791,D,Trt,7/14/2021,A1,4,4,N,11,0.257142857,0,0,1,0,1,0,103.1,0,0,0,0,2,0,0,0,0,0,7,TRT7,SEV
502792,D,Con,6/23/2021,A1,1,3,S,5.6,0.2,0,0,1,0,1,0,103.5,0,0,0,0,2,0,0,0,1,0,7,CON7,SEV
502792,D,Con,6/30/2021,A1,2,3,S,5.2,-0.057142857,0,0,1,0,0,1,104.4,0,0,1,0,2,0,0,0,1,0,7,CON7,SEV
502793,D,Trt,7/28/2021,A1,6,2.5,N,10.8,0.314285714,0,0,0,0,1,1,104.2,0,0,1,0,2,0,0,0,0,0,7,TRT7,SEV
502794,D,Con,6/29/2021,B,1,3.8,S,7.2,0.142857143,0,0,1,0,0,1,103.7,0,0,1,0,2,0,0,0,0,1,15,CON14,FOUR
502794,D,Con,7/28/2021,B,5,3.8,S,14.2,0.428571429,0,0,1,0,1,0,102.8,0,0,0,0,2,0,0,0,0,1,15,CON14,FOUR
502795,D,Trt,6/23/2021,A1,1,3.5,A,5.6,0.171428571,0,0,1,0,0,1,103.8,0,0,1,0,2,0,0,0,0,0,7,TRT7,SEV
502795,D,Trt,7/14/2021,A1,4,3.5,A,8,-0.028571429,0,0,1,0,0,1,103.6,0,0,1,0,2,0,0,0,0,0,7,TRT7,SEV
502795,D,Trt,7/21/2021,A1,5,3.5,A,7.8,-0.028571429,0,0,1,0,1,0,102.7,0,0,0,0,2,0,0,0,0,0,7,TRT7,SEV
502795,D,Trt,7/28/2021,A1,6,3.5,A,9.2,0.2,0,0,1,0,0,1,103.9,0,0,1,0,2,0,0,0,0,0,7,TRT7,SEV
502796,D,Con,6/23/2021,A1,1,3.2,S,6.8,0.285714286,0,0,1,1,0,0,103.2,0,0,0,0,2,0,0,0,0,1,7,CON7,SEV
502796,D,Con,6/30/2021,A1,2,3.2,S,7,0.028571429,0,0,1,0,0,1,103.9,0,0,1,0,2,0,0,0,0,1,7,CON7,SEV
502796,D,Con,7/7/2021,A1,3,3.2,S,9.4,0.342857143,0,0,1,0,0,1,103.6,0,0,1,0,2,0,0,0,0,1,7,CON7,SEV
502796,D,Con,7/14/2021,A1,4,3.2,S,9.2,-0.028571429,0,0,1,0,1,0,103.2,0,0,0,0,2,0,0,0,0,1,7,CON7,SEV
502797,D,Trt,7/28/2021,B,5,3.5,A,13,0.4,0,0,1,0,1,0,103,0,0,0,0,2,0,0,0,0,1,15,TRT14,FOUR
502798,D,Con,6/23/2021,A1,1,3,S,6,0.228571429,0,0,1,0,1,0,103.1,0,0,0,0,2,0,0,0,0,0,6,CON7,SEV
502798,D,Con,6/30/2021,A1,2,3,S,7,0.142857143,0,0,1,0,0,1,104,0,0,1,0,2,0,0,0,0,0,6,CON7,SEV
502798,D,Con,7/14/2021,A1,4,3,S,8.4,-0.085714286,0,0,1,0,0,1,103.8,0,0,1,0,2,0,0,0,0,0,6,CON7,SEV
502799,D,Trt,7/7/2021,A1,3,4.3,S,7.2,0.142857143,0,0,0,1,1,1,101,0,0,1,0,2,0,0,0,0,0,6,TRT7,SEV
502799,D,Trt,7/21/2021,A1,5,4.3,S,9.2,0.171428571,0,0,1,0,1,0,102.6,0,0,0,0,2,0,0,0,0,0,6,TRT7,SEV
502800,D,Con,7/7/2021,A1,3,3.2,S,8.8,0.314285714,0,0,1,0,0,1,103.8,0,0,1,0,2,0,0,0,0,0,6,CON7,SEV
502802,D,Con,7/14/2021,A1,4,2.5,S,8.4,0.028571429,0,0,0,0,1,1,103.6,0,0,1,0,2,0,0,0,0,0,6,CON7,SEV
502803,D,Trt,6/23/2021,A1,1,2.3,S,5.2,0.285714286,0,0,1,0,1,0,103.2,0,0,0,0,2,0,0,0,0,0,6,TRT7,SEV
502803,D,Trt,6/30/2021,A1,2,2.3,S,5.6,0.057142857,0,0,1,0,1,0,103.4,0,0,0,0,2,0,0,0,0,0,6,TRT7,SEV
502803,D,Trt,7/7/2021,A1,3,2.3,S,7.4,0.257142857,0,0,1,0,0,1,103.7,0,0,1,0,2,0,0,0,0,0,6,TRT7,SEV
502803,D,Trt,7/21/2021,A1,5,2.3,S,9.4,0.257142857,0,0,1,0,1,0,103,0,0,0,0,2,0,0,0,0,0,6,TRT7,SEV
502804,D,Con,6/23/2021,A1,1,3.1,A,6.6,0.314285714,0,0,1,0,1,0,102.9,0,0,0,0,2,0,0,0,0,0,6,CON7,SEV
502804,D,Con,6/30/2021,A1,2,3.1,A,6.4,-0.028571429,0,0,1,0,1,0,103.5,0,0,0,0,2,0,0,0,0,0,6,CON7,SEV
502804,D,Con,7/21/2021,A1,5,3.1,A,11.2,0.114285714,0,0,0,0,1,1,103.9,0,0,1,0,2,0,0,0,0,0,6,CON7,SEV
502805,D,Trt,6/30/2021,A1,2,3.7,N,6.8,0.114285714,0,0,1,0,1,0,103.1,0,0,0,0,2,0,0,0,1,0,6,TRT7,SEV
502805,D,Trt,7/7/2021,A1,3,3.7,N,9.6,0.4,0,0,1,0,1,0,103.3,0,0,0,0,2,0,0,0,1,0,6,TRT7,SEV
502805,D,Trt,7/14/2021,A1,4,3.7,N,10,0.057142857,0,0,1,0,1,0,103.5,0,0,0,0,2,0,0,0,1,0,6,TRT7,SEV
502806,D,Con,7/7/2021,B,2,2.9,S,5.6,0.114285714,0,0,1,0,0,1,103.7,0,0,1,0,2,0,0,0,0,1,14,CON14,FOUR
502806,D,Con,7/21/2021,B,4,2.9,S,7.2,0,0,0,1,0,0,1,104,0,0,1,0,2,0,0,0,0,1,14,CON14,FOUR
502809,D,Trt,6/15/2021,A1,0,4.1,S,5.4,0.144444444,0,1,1,0,0,0,103.1,0,0,0,0,2,0,0,0,0,1,6,TRT7,SEV
502810,D,Con,7/14/2021,A1,4,3.9,A,10.2,-0.028571429,0,0,1,0,1,0,103.4,0,0,0,0,2,0,0,0,0,0,6,CON7,SEV
