obs,Kidid,bwtkg,Sex,BDAT,Treatment,Date,DIAenroll,DisDay,DIADis,TRT,TRT2,Deadvsdis,Died2wyn,pen,week,Breed,Mentation,bodyposture,resp,bellyfill,fecal,rectal_temp,temp,Total_HS,ExYN10,Exreason,Dead_YN10,Dead_3wYN10,dieage,DFDDie,dieddat,diereason,trt0yn10,Trt0Event,Trt0diar,Trt0pneu,Trt0Age,Trt0dat,Trt0rem,trt1yn10,Trt1Event,Trt1diar,Trt1pneu,Trt1Age,DFDT1,trt1yn10threewk,DFDT1threewk,Trt1dat,Trt1rem,Trt2Event,Trt2Age,Trt2dat,Trt2rem,Trt3Event,Trt3Age,Trt3dat,Trt3rem,Ttr4Even,Trt4Age,Trt4dat,Trt4rem,weight,6wkwt,6wkdat,time,adg
543,503137,4,D,7/1/2021,Trt,7/6/2021,5,7/7/2021,6,TRT7,SEV,,,B7,0,N,0,0,1,1,0,1,103.9,3,0,,0,0,,50,,,1,BBPNEU,0,1,6,7/7/2021,ZUPREVO,1,BBDIAR,1,0,13,7,1,7,7/14/2021,SULFA,,,,,,,,,,,,,4.8,10.8,8/17/2021,42,0.142857143
340,502918,4,D,6/17/2021,Con,6/22/2021,5,6/23/2021,6,CON7,SEV,,,B2,0,S,0,0,0,0,0,1,103.8,1,0,,0,0,,50,,,1,BBPNEU,0,1,6,6/23/2021,ZUPREVO,1,BBDIAR,1,0,13,7,1,7,6/30/2021,SULFA,BBPNEU,25,7/12/2021,NUFL BAN,,,,,,,,,3.6,10.6,8/3/2021,42,0.166666667
233,502802,2.5,D,6/9/2021,Con,6/15/2021,6,6/15/2021,6,CON7,SEV,,,A1,0,S,0,0,1,0,0,0,103.2,1,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,13,7,1,7,6/22/2021,SULFA,BBPNEU,35,7/14/2021,ZUPREVO,,,,,,,,,3.2,10.2,7/28/2021,43,0.162790698
309,502880,2.6,D,6/15/2021,Con,6/22/2021,7,6/23/2021,8,CON14,FOUR,,,B1,0,S,0,0,0,0,0,0,102.5,0,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,15,7,1,7,6/30/2021,ZUPREVO,BBPNEU,31,7/16/2021,NUFL BAN,,,,,,,,,3.8,9.8,8/3/2021,42,0.142857143
197,502766,2.9,D,6/4/2021,Con,6/8/2021,4,6/9/2021,5,CON7,SEV,,,A2,0,S,0,0,1,0,0,1,103.8,2,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,12,7,1,7,6/16/2021,ZUPREVO,BBDIAR,12,6/16/2021,SULFA,BBPNEU,30,7/4/2021,NUFL BAN,,,,,3.6,11.2,7/21/2021,43,0.176744186
23,502510,3,D,5/23/2021,Con,6/1/2021,9,6/2/2021,10,CON14,FOUR,,,A6,0,S,0,0,1,0,0,1,104.2,2,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,17,7,1,7,6/9/2021,ZUPREVO,BBDIAR,18,6/10/2021,SULFA,BBPNEU,54,7/16/2021,NUFL BAN,,,,,3.2,12,7/14/2021,43,0.204651163
484,503003,3,D,6/20/2021,Trt,7/6/2021,16,7/7/2021,17,TRT14,FOUR,,,B6,0,N,0,0,0,0,1,0,103,1,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,24,7,1,7,7/14/2021,ZUPREVO,,,,,,,,,,,,,4.6,12.8,8/17/2021,42,0.195238095
470,503059,3,D,6/23/2021,Trt,6/29/2021,6,6/30/2021,7,TRT7,SEV,,,B5,0,T,0,0,0,1,0,0,102.8,1,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,14,7,1,7,7/7/2021,ZUPREVO,BBPNEU,23,7/16/2021,NUFL BAN,,,,,,,,,3.2,7.2,8/10/2021,42,0.095238095
365,502933,3,D,6/18/2021,Trt,6/29/2021,11,6/30/2021,12,TRT14,FOUR,,,B3,0,N,0,0,0,0,0,0,103.2,0,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,19,7,1,7,7/7/2021,ZUPREVO,,,,,,,,,,,,,5.6,10.8,8/10/2021,42,0.123809524
360,502948,3.2,D,6/18/2021,Con,6/22/2021,4,6/23/2021,5,CON7,SEV,,,B2,0,A,0,0,2,0,1,0,103,3,1,RESP,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,12,7,1,7,6/30/2021,ZUPREVO,BBDIAR,31,7/19/2021,SULFA T,BBDIAR,36,7/24/2021,SULFA,,,,,3,11.4,8/3/2021,42,0.2
355,502936,3.2,D,6/18/2021,Con,6/22/2021,4,6/23/2021,5,CON7,SEV,,,B2,0,S,0,1,1,0,1,0,102.7,3,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,12,7,1,7,6/30/2021,ZUPREVO,BBDIAR,34,7/22/2021,SULFA T,,,,,,,,,3,9,8/3/2021,42,0.142857143
368,502942,3.2,D,6/18/2021,Con,6/29/2021,11,6/30/2021,12,CON14,FOUR,,,B3,0,N,0,0,0,0,1,0,102.9,1,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,19,7,1,7,7/7/2021,ZUPREVO,BBDIAR,20,7/8/2021,SULFA,BBPNEU,31,7/19/2021,NUFL BAN,,,,,5.8,8.4,8/10/2021,42,0.061904762
81,502625,3.3,D,5/28/2021,Trt,6/1/2021,4,6/2/2021,5,TRT7,SEV,,,A5,0,S,0,0,1,0,0,0,103.1,1,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,12,7,1,7,6/9/2021,ZUPREVO,BBPNEU,44,7/11/2021,NUFL BAN,,,,,,,,,3.6,12,7/14/2021,43,0.195348837
475,503067,3.3,D,6/23/2021,Trt,6/29/2021,6,6/30/2021,7,TRT7,SEV,,,B5,0,S,0,0,0,0,1,0,103,1,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,14,7,1,7,7/7/2021,SULFA,BBPNEU,25,7/18/2021,ZUPREVO,,,,,,,,,4.6,11.8,8/10/2021,42,0.171428571
327,502900,3.3,D,6/16/2021,Con,6/22/2021,6,6/23/2021,7,CON7,SEV,,,B2,0,S,0,0,0,1,0,0,103.1,1,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,14,7,1,7,6/30/2021,ZUPREVO,BBDIAR,16,7/2/2021,SULFA,BBPNEU,37,7/23/2021,NUFL BAN,,,,,3,8.2,8/3/2021,42,0.123809524
451,503029,3.3,D,6/22/2021,Trt,6/29/2021,7,6/30/2021,8,TRT14,FOUR,,,B5,0,L,0,0,0,0,0,0,102.8,0,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,15,7,1,7,7/7/2021,ZUPREVO,BBDIAR,17,7/9/2021,SULFA,BBPNEU,35,7/27/2021,NUFL BAN,,,,,5.2,10.2,8/10/2021,42,0.119047619
477,503071,3.4,D,6/24/2021,Trt,6/29/2021,5,6/30/2021,6,TRT7,SEV,,,B5,0,S,0,0,0,0,0,0,102.9,0,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,13,7,1,7,7/7/2021,SULFA,BBPNEU,23,7/17/2021,ZUPREVO,,,,,,,,,3.8,9.2,8/10/2021,42,0.128571429
241,502811,3.5,D,6/10/2021,Trt,6/15/2021,5,6/15/2021,5,TRT7,SEV,,,A1,0,N,0,1,1,0,0,0,102.7,2,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,12,7,1,7,6/22/2021,ZUPREVO,BBDIAR,15,6/25/2021,SULFA,BBPNEU,34,7/14/2021,NUFL BAN,,,,,3.8,12.4,7/28/2021,43,0.2
447,503022,3.5,D,6/21/2021,Con,6/29/2021,8,6/30/2021,9,CON14,FOUR,,,B5,0,N,0,0,1,1,0,0,103,2,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,16,7,1,7,7/7/2021,SULFA,BBPNEU,35,7/26/2021,ZUPREVO,,,,,,,,,5.8,9.2,8/10/2021,42,0.080952381
535,503127,3.5,D,6/30/2021,Trt,7/6/2021,6,7/7/2021,7,TRT7,SEV,,,B7,0,S,0,0,1,1,0,0,103.5,2,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,14,7,1,7,7/14/2021,SULFA,BBPNEU,20,7/20/2021,ZUPREVO,,,,,,,,,4,11.8,8/17/2021,42,0.185714286
154,502722,3.5,D,5/31/2021,Con,6/8/2021,8,6/9/2021,9,CON14,FOUR,,,A3,0,S,0,0,1,0,0,0,103.2,1,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,16,7,1,7,6/16/2021,ZUPREVO,BBDIAR,20,6/20/2021,SULFA,,,,,,,,,4.8,12.8,7/21/2021,43,0.186046512
281,502852,3.5,D,6/13/2021,Con,6/22/2021,9,6/23/2021,10,CON14,FOUR,,,B,0,N,0,0,0,0,0,0,103,0,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,17,7,1,7,6/30/2021,ZUPREVO,BBPNEU,36,7/19/2021,NUFL BAN,BBDIAR,39,7/22/2021,SULFA T,,,,,5,8.4,8/3/2021,42,0.080952381
134,502701,3.6,D,5/29/2021,Trt,6/8/2021,10,6/9/2021,11,TRT14,FOUR,,,A4,0,A,0,1,1,0,0,0,103.2,2,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,18,7,1,7,6/16/2021,ZUPREVO,BBDIAR,22,6/20/2021,SULFA,,,,,,,,,5,7.6,7/21/2021,43,0.060465116
465,503053,3.8,D,6/22/2021,Trt,6/29/2021,7,6/30/2021,8,TRT14,FOUR,,,B5,0,A,0,0,0,0,1,0,102.3,1,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,15,7,1,7,7/7/2021,SULFA,BBPNEU,23,7/15/2021,ZUPREVO,,,,,,,,,4,11.8,8/10/2021,42,0.185714286
183,502752,4,D,6/3/2021,Con,6/8/2021,5,6/9/2021,6,CON7,SEV,,,A2,0,S,0,0,1,0,0,0,103.4,1,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,13,7,1,7,6/16/2021,SULFA,BBPNEU,41,7/14/2021,ZUPREVO,,,,,,,,,4.4,16.2,7/21/2021,43,0.274418605
467,503055,4.1,D,6/22/2021,Trt,6/29/2021,7,6/30/2021,8,TRT14,FOUR,,,B5,0,N,0,0,0,1,1,0,103.4,2,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,15,7,1,7,7/7/2021,SULFA,BBPNEU,20,7/12/2021,ZUPREVO,,,,,,,,,5,12.6,8/10/2021,42,0.180952381
446,503021,4.2,D,6/21/2021,Trt,6/29/2021,8,6/30/2021,9,TRT14,FOUR,,,B5,0,S,0,0,2,0,0,0,103.4,2,1,RESP,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,16,7,1,7,7/7/2021,ZUPREVO,BBDIAR,18,7/9/2021,SULFA,,,,,,,,,4.8,9.2,8/10/2021,42,0.104761905
116,502683,4.4,D,5/29/2021,Trt,6/1/2021,3,6/2/2021,4,TRT7,SEV,,,A5,0,A,0,0,0,0,0,0,103,0,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,11,7,1,7,6/9/2021,ZUPREVO,,,,,,,,,,,,,5.2,11.8,7/14/2021,43,0.153488372
122,502689,2.5,D,5/29/2021,Trt,6/8/2021,10,6/9/2021,11,TRT14,FOUR,,,A4,0,S,1,0,1,0,0,0,102.7,2,0,,0,0,,50,,,1,BBPNEU,0,1,10,6/8/2021,ZUPREVO,1,BBDIAR,1,0,19,8,1,8,6/17/2021,SULFA,BBPNEU,25,6/23/2021,NUFL BAN,,,,,,,,,4.6,9.8,7/21/2021,43,0.120930233
426,503011,2.7,D,6/21/2021,Trt,6/29/2021,8,6/30/2021,9,TRT14,FOUR,,,B4,0,S,0,0,2,0,0,0,103.3,2,1,RESP,0,0,,50,,,1,BBPNEU,0,1,8,6/29/2021,ZUPREVO,1,BBDIAR,1,0,17,8,1,8,7/8/2021,SULFA,BBPNEU,18,7/9/2021,NUFL BAN,,,,,,,,,3.8,8,8/10/2021,42,0.1
352,502932,3.1,D,6/18/2021,Con,6/22/2021,4,6/23/2021,5,CON7,SEV,,,B2,0,S,1,1,2,1,0,0,102.5,5,1,THS,0,0,,50,,,1,BBPNEU,0,1,5,6/23/2021,ZUPREVO,1,BBDIAR,1,0,13,8,1,8,7/1/2021,SULFA,BBPNEU,21,7/9/2021,NUFL BAN,,,,,,,,,3.2,9,8/3/2021,42,0.138095238
137,502704,3.1,D,5/30/2021,Con,6/8/2021,9,6/9/2021,10,CON14,FOUR,,,A3,0,S,0,0,1,0,0,1,104.1,2,0,,0,0,,50,,,1,BBPNEU,0,1,6,6/5/2021,ZUPREVO,1,BBDIAR,1,0,18,8,1,8,6/17/2021,SULFA,,,,,,,,,,,,,3.8,10.8,7/21/2021,43,0.162790698
381,502960,3.1,D,6/19/2021,Con,6/29/2021,10,6/30/2021,11,CON14,FOUR,,,B3,0,S,0,0,1,0,0,0,102.5,1,0,,0,0,,50,,,1,BBPNEU,0,1,10,6/29/2021,ZUPREVO,1,BBDIAR,1,0,19,8,1,8,7/8/2021,SULFA,,,,,,,,,,,,,5.6,11.8,8/10/2021,42,0.147619048
306,502877,3.1,D,6/14/2021,Trt,6/22/2021,8,6/23/2021,9,TRT14,FOUR,,,B1,0,T,0,0,0,0,0,0,103.1,0,0,,0,0,,50,,,1,BBPNEU,0,1,7,6/21/2021,ZUPREVO,1,BBDIAR,1,0,17,8,1,8,7/1/2021,SULFA,BBPNEU,26,7/10/2021,NUFL BAN,,,,,,,,,3.8,7,8/3/2021,42,0.076190476
435,503028,3.3,D,6/22/2021,Con,6/29/2021,7,6/30/2021,8,CON14,FOUR,,,B4,0,A,0,0,2,0,0,1,104.1,3,1,RESP,0,0,,50,,,1,BBPNEU,0,1,8,6/30/2021,ZUPREVO,1,BBDIAR,1,0,16,8,1,8,7/8/2021,SULFA,BBPNEU,27,7/19/2021,NUFL BAN,,,,,,,,,3.4,11.6,8/10/2021,42,0.195238095
337,502915,3.4,D,6/17/2021,Trt,6/22/2021,5,6/23/2021,6,TRT7,SEV,,,B2,0,T,0,0,0,1,0,0,102.8,1,0,,0,0,,50,,,1,BBPNEU,0,1,6,6/23/2021,ZUPREVO,1,BBDIAR,1,0,14,8,1,8,7/1/2021,SULFA,,,,,,,,,,,,,2.8,12,8/3/2021,42,0.219047619
66,502608,3.5,D,5/27/2021,Con,6/1/2021,5,6/2/2021,6,CON7,SEV,,,A6,0,S,0,0,2,0,0,1,103.8,3,1,RESP,0,0,,50,,,1,BBPNEU,0,1,6,6/2/2021,ZUPREVO,1,BBDIAR,1,0,14,8,1,8,6/10/2021,SULFA,BBPNEU,20,6/16/2021,NUFL BAN,,,,,,,,,3.6,12.2,7/14/2021,43,0.2
38,502570,3.6,D,5/25/2021,Con,6/1/2021,7,6/2/2021,8,CON14,FOUR,,,A6,0,A,0,0,1,0,0,0,103.4,1,0,,0,0,,50,,,1,BBPNEU,0,1,7,6/1/2021,ZUPREVO,1,BBDIAR,1,0,16,8,1,8,6/10/2021,SULFA,BBPNEU,36,6/30/2021,NUFL BAN,,,,,,,,,3.8,12,7/14/2021,43,0.190697674
474,503066,3.8,D,6/23/2021,Con,6/29/2021,6,6/30/2021,7,CON7,SEV,,,B5,0,N,0,0,0,1,1,0,102.9,2,0,,0,0,,50,,,1,BBPNEU,0,1,6,6/29/2021,ZUPREVO,1,BBDIAR,1,0,15,8,1,8,7/8/2021,SULFA,,,,,,,,,,,,,4.6,9.4,8/10/2021,42,0.114285714
367,502941,3.8,D,6/18/2021,Trt,6/29/2021,11,6/30/2021,12,TRT14,FOUR,,,B3,0,S,0,0,0,0,0,0,103.2,0,0,,0,0,,50,,,1,BBPNEU,0,1,9,6/27/2021,ZUPREVO,1,BBDIAR,1,0,20,8,1,8,7/8/2021,SULFA,,,,,,,,,,,,,7.2,14.8,8/10/2021,42,0.180952381
202,502771,2.6,D,6/4/2021,Trt,6/8/2021,4,6/9/2021,5,TRT7,SEV,,,A2,0,S,0,0,1,1,0,0,103.2,2,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,13,8,1,8,6/17/2021,SULFA,BBPNEU,19,6/23/2021,ZUPREVO,,,,,,,,,2.8,12.6,7/21/2021,43,0.227906977
214,502783,2.6,D,6/7/2021,Trt,6/15/2021,8,6/15/2021,8,TRT14,FOUR,,,A1,0,A,0,0,1,0,0,0,103.4,1,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,16,8,1,8,6/23/2021,SULFA,BBPNEU,26,7/3/2021,ZUPREVO,,,,,,,,,4,10.8,7/28/2021,43,0.158139535
,502889,3,D,6/15/2021,Trt,6/22/2021,7,6/23/2021,8,TRT14,FOUR,,,B1,0,S,0,0,1,1,0,0,102.9,2,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,16,8,1,8,7/1/2021,SULFA,BBPNEU,19,7/4/2021,ZUPREVO,BBPNEU,,,,,,,,4,11,8/3/2021,42,0.166666667
463,503050,3,D,6/22/2021,Con,6/29/2021,7,6/30/2021,8,CON14,FOUR,,,B5,0,S,0,0,0,0,0,0,102.5,0,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,16,8,1,8,7/8/2021,SULFA,BBPNEU,19,7/11/2021,ZUPREVO,,,,,,,,,3.8,9.8,8/10/2021,42,0.142857143
329,502902,3.2,D,6/16/2021,Con,6/22/2021,6,6/23/2021,7,CON7,SEV,,,B2,0,A,0,0,1,0,1,0,102.6,2,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,15,8,1,8,7/1/2021,SULFA,,,,,,,,,,,,,3.4,13,8/3/2021,42,0.228571429
330,502904,3.2,D,6/16/2021,Con,6/22/2021,6,6/23/2021,7,CON7,SEV,,,B2,0,A,0,0,1,0,1,0,103.2,2,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,15,8,1,8,7/1/2021,ZUPREVO,BBDIAR,31,7/17/2021,SULFA,,,,,,,,,3,10.8,8/3/2021,42,0.185714286
21,502500,3.3,D,5/23/2021,Con,6/8/2021,16,6/9/2021,17,CON14,FOUR,,,A4,0,N,0,0,0,0,0,0,103.4,0,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,25,8,1,8,6/17/2021,ZUPREVO,BBDIAR,26,6/18/2021,SULFA,,,,,,,,,5.4,12,7/21/2021,43,0.153488372
177,502745,3.4,D,6/2/2021,Trt,6/8/2021,6,6/9/2021,7,TRT7,SEV,,,A2,0,S,0,0,1,0,0,0,103.5,1,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,15,8,1,8,6/17/2021,SULFA,BBPNEU,22,6/24/2021,ZUPREVO,BBPNEU,37,7/9/2021,NUFL BAN,,,,,4,10.2,7/21/2021,43,0.144186047
316,502887,3.5,D,6/15/2021,Trt,6/22/2021,7,6/23/2021,8,TRT14,FOUR,,,B1,0,N,0,0,1,0,0,0,103.1,1,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,16,8,1,8,7/1/2021,SULFA,,,,,,,,,,,,,4.6,12.6,8/3/2021,42,0.19047619
83,502627,3.5,D,5/28/2021,Trt,6/8/2021,11,6/9/2021,12,TRT14,FOUR,,,A4,0,A,0,0,0,0,0,1,104.2,1,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,20,8,1,8,6/17/2021,ZUPREVO,BBPNEU,41,7/8/2021,NUFL BAN,,,,,,,,,5.4,10.4,7/21/2021,43,0.11627907
36,502559,3.5,D,5/25/2021,Trt,6/1/2021,7,6/2/2021,8,TRT14,FOUR,,,A6,0,S,0,0,0,0,0,0,103.4,0,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,16,8,1,8,6/10/2021,ZUPREVO,BBDIAR,21,6/15/2021,SULFA,BBPNEU,32,6/26/2021,NUFL BAN,,,,,4,10.6,7/14/2021,43,0.153488372
61,502603,3.6,D,5/27/2021,Trt,6/1/2021,5,6/2/2021,6,TRT7,SEV,,,A6,0,A,0,0,1,0,0,0,103.3,1,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,14,8,1,8,6/10/2021,SULFA,BBPNEU,22,6/18/2021,ZUPREVO,BBPNEU,53,7/19/2021,NUFL BAN,,,,,3.8,9.6,7/14/2021,43,0.134883721
459,503046,3.8,D,6/22/2021,Con,6/29/2021,7,6/30/2021,8,CON14,FOUR,,,B5,0,N,0,1,0,1,0,0,102.8,2,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,16,8,1,8,7/8/2021,SULFA,,,,,,,,,,,,,6,12.4,8/10/2021,42,0.152380952
430,503017,4,D,6/21/2021,Trt,6/29/2021,8,6/30/2021,9,TRT14,FOUR,,,B4,0,S,0,0,1,0,0,0,103.5,1,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,17,8,1,8,7/8/2021,ZUPREVO,BBPNEU,32,7/23/2021,NUFL BAN,,,,,,,,,5.2,11.8,8/10/2021,42,0.157142857
187,502756,4.5,D,6/3/2021,Con,6/8/2021,5,6/9/2021,6,CON7,SEV,,,A2,0,S,0,0,0,0,0,1,104.1,1,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,14,8,1,8,6/17/2021,ZUPREVO,BBDIAR,19,6/22/2021,SULFA,,,,,,,,,4.6,13.4,7/21/2021,43,0.204651163
407,502967,3.1,D,6/19/2021,Trt,6/29/2021,10,6/30/2021,11,TRT14,FOUR,,,B4,0,T,0,0,0,0,0,0,102.8,0,0,,0,0,,50,,,1,BBPNEU,0,1,10,6/29/2021,ZUPREVO,1,BBDIAR,1,0,20,9,1,9,7/9/2021,SULFA,,,,,,,,,,,,,3.8,10.8,8/10/2021,42,0.166666667
174,502742,3.3,D,6/2/2021,Con,6/8/2021,6,6/9/2021,7,CON7,SEV,,,A2,0,S,0,0,1,0,2,0,103.5,3,1,FEC,0,0,,50,,,1,BBPNEU,0,1,7,6/9/2021,ZUPREVO,1,BBDIAR,1,0,16,9,1,9,6/18/2021,SULFA,BBPNEU,35,7/7/2021,NUFL BAN,,,,,,,,,4,8.6,7/21/2021,43,0.106976744
163,502731,3.5,D,6/1/2021,Trt,6/15/2021,14,6/15/2021,14,TRT14,FOUR,,,A1,0,T,0,0,1,0,2,0,102.3,3,1,FEC,0,0,,50,,,1,BBDIAR,1,0,13,6/14/2021,SULFA,1,BBPNEU,0,1,23,9,1,9,6/24/2021,ZUPREVO,,,,,,,,,,,,,5.2,13.4,7/28/2021,43,0.190697674
439,503034,3.5,D,6/22/2021,Con,6/29/2021,7,6/30/2021,8,CON14,FOUR,,,B4,0,A,0,0,1,0,0,0,102.8,1,0,,0,0,,50,,,1,BBPNEU,0,1,6,6/28/2021,ZUPREVO,1,BBDIAR,1,0,17,9,1,9,7/9/2021,SULFA,BBPNEU,31,7/23/2021,NUFL BAN,,,,,,,,,3.6,,8/10/2021,42,
449,503026,3.7,D,6/21/2021,Con,6/29/2021,8,6/30/2021,9,CON14,FOUR,,,B5,0,S,0,0,0,0,0,1,104.3,1,0,,0,0,,50,,,1,BBPNEU,0,1,9,6/30/2021,ZUPREVO,1,BBDIAR,1,0,18,9,1,9,7/9/2021,SULFA,,,,,,,,,,,,,4.4,10.4,8/10/2021,42,0.142857143
24,502520,3.3,D,5/24/2021,Con,6/8/2021,15,6/9/2021,16,CON14,FOUR,30,1,A3,0,S,0,0,1,0,1,0,103,2,0,,1,1,28,12,6/21/2021,ENTEROTOXEMIA   ,0,,0,0,,,,1,BBDIAR,1,0,25,9,1,9,6/18/2021,SULFA,,,,,,,,,,,,,3.8,,7/21/2021,43,
243,502813,2.6,D,6/10/2021,Trt,6/15/2021,5,6/15/2021,5,TRT7,SEV,19,0,A1,0,A,0,0,1,0,1,0,102.2,2,0,,1,1,22,17,7/2/2021,E.POLYTRS/PNEUM ,0,,0,0,,,,1,BBPNEU,0,1,14,9,1,9,6/24/2021,ZUPREVO,,,,,,,,,,,,,3.6,,7/28/2021,43,
491,503073,2.5,D,6/24/2021,Trt,7/6/2021,12,7/7/2021,13,TRT14,FOUR,,,B6,0,S,0,0,0,1,2,1,104.6,4,1,THS,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,22,9,1,9,7/16/2021,ZUPREVO,BBDIAR,29,7/23/2021,SULFA,,,,,,,,,3.4,10.8,8/17/2021,42,0.176190476
277,502848,2.8,D,6/13/2021,Con,6/22/2021,9,6/23/2021,10,CON14,FOUR,,,B,0,N,0,0,0,0,0,1,103.8,1,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,19,9,1,9,7/2/2021,ZUPREVO,,,,,,,,,,,,,4.8,11,8/3/2021,42,0.147619048
142,502709,3.1,D,5/30/2021,Trt,6/8/2021,9,6/9/2021,10,TRT14,FOUR,,,A3,0,L,0,0,0,0,0,0,103.2,0,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,19,9,1,9,6/18/2021,ZUPREVO,BBPNEU,43,7/12/2021,NUFL BAN,,,,,,,,,4,11,7/21/2021,43,0.162790698
359,502944,3.3,D,6/18/2021,Con,6/22/2021,4,6/23/2021,5,CON7,SEV,,,B2,0,A,0,0,1,0,0,0,103.1,1,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,14,9,1,9,7/2/2021,ZUPREVO,,,,,,,,,,,,,2.8,9.6,8/3/2021,42,0.161904762
472,503063,3.3,D,6/23/2021,Trt,6/29/2021,6,6/30/2021,7,TRT7,SEV,,,B5,0,N,0,0,0,0,0,0,102.4,0,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,16,9,1,9,7/9/2021,SULFA,BBPNEU,19,7/12/2021,ZUPREVO,,,,,,,,,4,12.4,8/10/2021,42,0.2
167,502735,3.4,D,6/2/2021,Trt,6/8/2021,6,6/9/2021,7,TRT7,SEV,,,A2,0,S,0,0,1,1,0,0,102.3,2,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,16,9,1,9,6/18/2021,SULFA,BBPNEU,38,7/10/2021,ZUPREVO,,,,,,,,,3.2,9.8,7/21/2021,43,0.153488372
42,502577,3.5,D,5/26/2021,Trt,6/1/2021,6,6/2/2021,7,TRT7,SEV,,,A6,0,A,0,0,0,0,0,0,103.1,0,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,16,9,1,9,6/11/2021,SULFA,BBPNEU,31,6/26/2021,ZUPREVO,,,,,,,,,3.4,12.2,7/14/2021,43,0.204651163
123,502690,3.6,D,5/29/2021,Con,6/1/2021,3,6/2/2021,4,CON7,SEV,,,A5,0,S,0,0,1,0,0,0,103.2,1,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,13,9,1,9,6/11/2021,SULFA,BBPNEU,44,7/12/2021,ZUPREVO,,,,,,,,,4.4,14,7/14/2021,43,0.223255814
336,502914,3.7,D,6/17/2021,Con,6/22/2021,5,6/23/2021,6,CON7,SEV,,,B2,0,N,0,0,0,0,0,0,102.7,0,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,15,9,1,9,7/2/2021,ZUPREVO,BBDIAR,18,7/5/2021,SULFA,,,,,,,,,3,11.8,8/3/2021,42,0.20952381
317,502892,3.9,D,6/15/2021,Con,6/22/2021,7,6/23/2021,8,CON14,FOUR,,,B1,0,S,0,0,0,0,0,0,103.2,0,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,17,9,1,9,7/2/2021,SULFA,,,,,,,,,,,,,4.6,11.2,8/3/2021,42,0.157142857
